date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-14 23:59:12,GeoffsNZViews,,5,14,61,"Yes #coronarovirus is knocking at NZs door & whether you're out panic buying milk, condoms or tins of spaghetti & chick peas or heaven forbid ........you're bloody well fighting over toilet paper... But no matter what your Wuhan frenzy is... STOP CALM DOWN..& #TurnArdern. #nzpolpic.twitter.com/SaMJz5gdRC",,,#coronarovirus #TurnArdern #nzpolpic,1238978014081208321,https://twitter.com/GeoffsNZViews/status/1238978014081208321
2020-03-14 23:54:27,KMGGaryde,,12,119,117,"CNN’s Jim Acosta Calls Trump Racist For Pointing Out Origin of Coronavirus – Just Weeks After He Did the Same Thing The Wuhan Coronavirus did come from China, just ask Acosta he tweeted it ( SEE BELOW) ! So it must be true! You guess it – racist! https://truepundit.com/cnns-jim-acosta-calls-trump-racist-for-pointing-out-origin-of-coronavirus-just-weeks-after-he-did-the-same-thing/ …pic.twitter.com/kMFrmsHxYh",,,,1238976817807200262,https://twitter.com/KMGGaryde/status/1238976817807200262
2020-03-14 23:48:24,shaunrein,,21,40,147,"I'm not sure why people keep saying China hid coronavirus for weeks This is a December 31 Reuters article edited by @mgerrydoyle (a China critic) that discusses investigation by Wuhan On Jan 3 I comforted family members who were scared Who knew? Many https://mobile.reuters.com/article/amp/idUSKBN1YZ0GP#click=https://t.co/r6WHiULQpi …",,@mgerrydoyle,#click,1238975296201777152,https://twitter.com/shaunrein/status/1238975296201777152
2020-03-14 23:46:55,chenqiushi404,RSF_inter,107,645,1560,"Chen Qiushi is probably held under 'Residential Surveillance'. No written notice. No phone call. Chen Qiushi has been out of contact for 37 days after covering coronavirus in Wuhan. Please save him!!! @realDonaldTrump @Mike_Pence @SecPompeo @marcorubio #FindQiushi #ChenQiushihttps://twitter.com/RSF_inter/status/1235950421920841728 …",,@realDonaldTrump @Mike_Pence @SecPompeo @marcorubio,#FindQiushi #ChenQiushihttps,1238974925190258688,https://twitter.com/chenqiushi404/status/1238974925190258688
2020-03-14 23:45:22,SkyNewsAust,,600,317,1140,"The Left doesn’t want to discuss COVID-19’s Wuhan origins because then they can’t use it to politically attack their opponents, Outsiders host @RitaPanahi says.https://www.skynews.com.au/details/_6141681043001 …",,@RitaPanahi,,1238974535417786368,https://twitter.com/SkyNewsAust/status/1238974535417786368
2020-03-14 23:38:32,neilinozone,,1,40,22,"SORRY MAAM, BUT THE ONLY WAY YOU'LL STAY #WUHANVIRUS FREE ON A COMMERCIAL AIRLINE IS TO WEAR A HAZMAT SUIT...PERIOD!: Stay Wuhan Virus-free while flying by using these health tips on airplanes https://fxn.ws/3cZcNxy #FoxBusiness",,,#WUHANVIRUS #FoxBusiness,1238972815631691780,https://twitter.com/neilinozone/status/1238972815631691780
2020-03-14 23:36:19,stclairashley,,101,244,2934,"GREAT news! Trump has officially tested negative for Wuhan virus.",,,,1238972257801662464,https://twitter.com/stclairashley/status/1238972257801662464
2020-03-14 23:36:17,C_3C_3,,15,298,882,"Breaking News: President Trump tested NEGATIVE for the Coronavirus (Wuhan Virus). Leftist everywhere are disappointed. They know I’m right.",,,,1238972249455108096,https://twitter.com/C_3C_3/status/1238972249455108096
2020-03-14 23:34:45,DavidJHarrisJr,,80,447,1950,"President @realDonaldTrump has tested NEGATIVE for the Wuhan Coronavirus!!! #COVID19pic.twitter.com/tyCBeWsFHw",,@realDonaldTrump,#COVID19pic,1238971860500582403,https://twitter.com/DavidJHarrisJr/status/1238971860500582403
2020-03-14 23:33:03,1776Stonewall,,7,43,144,"See how it's coordinated? So they were all calling it for what it was - Chinese Wuhan virus, and then they began politicizing it and called it the Trump virus, and now when Trump calls it the Wuhan virus he's a racist for doing so. And the useful idiots forget they called it that",,,,1238971435651039233,https://twitter.com/1776Stonewall/status/1238971435651039233
2020-03-14 23:32:08,bennyjohnson,,113,736,2954,"Since Trump has now taken the Coronavirus Test and the results were Negative, will the Press start asking questions about China trying to blame the Pandemic on the US Military? Of course not. They think even referring to it as “Chinese” or “Wuhan” Coronavirus is “offensive”.",,,,1238971203550941187,https://twitter.com/bennyjohnson/status/1238971203550941187
2020-03-14 23:26:26,1776Stonewall,,11,30,117,"Remember when the media called it the Wuhan virus? That's now considered racist pic.twitter.com/uWxFaZGxBn",,,,1238969770852200449,https://twitter.com/1776Stonewall/status/1238969770852200449
2020-03-14 23:24:36,honor_dennis,,7,28,72,"President Trump tests ""Negative"" for the Wuhan Virus!",,,,1238969305871429632,https://twitter.com/honor_dennis/status/1238969305871429632
