date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-25 23:59:24,Piers_Corbyn,,29,217,375,"#BillGatesOfHell (the effective owner of W.H.O) DID NOT HAVE HIS CHILDREN VACCINATED. STOP this #DrStrangelove - #Fauci killer-vaccine depopulation tool of Globalist fascism US will not participate in WHO vaccine project after Trump turned against it https://www.independent.co.uk/news/world/americas/coronavirus-vaccine-who-project-trump-us-covid-19-a9483421.html …",,,#BillGatesOfHell #DrStrangelove #Fauci,1254198355087015936,https://twitter.com/Piers_Corbyn/status/1254198355087015936
2020-04-25 23:02:09,RealPro4Real,,3,6,12,"EXCLUSIVE! Sealed Indictment Issued On Dr. Anthony Fauci (REPORT)!!! https://www.youtube.com/watch?v=jzJTz6ZBSlE&feature=emb_logo …pic.twitter.com/NqdajzmSeN",,,,1254183947938017280,https://twitter.com/RealPro4Real/status/1254183947938017280
2020-04-25 22:56:29,sullyp40,RealCandaceO,177,335,4276,"FAUCI: “The mask must not have a phrase on it.”",,,,1254182523292323841,https://twitter.com/sullyp40/status/1254182523292323841
2020-04-25 21:14:45,angelikastalman,,29,486,666,"Blue and yellow are the Gates-funded Imperial College predictions for Sweden — the same pseudoscience Fauci relies on. Red is the actual data. Feeling conned yet? pic.twitter.com/DP7hONzuSz",,,,1254156921814179842,https://twitter.com/angelikastalman/status/1254156921814179842
2020-04-25 20:49:10,thepedimom,,14,68,509,"It is NOT Debra and Dr. Fauci. It is Dr. Birx and Dr. Fauci. Why address them differently? Oh, wait, I know",,,,1254150483696128000,https://twitter.com/thepedimom/status/1254150483696128000
2020-04-25 19:56:52,nytimes,,36,167,368,"The federal agency led by Dr. Anthony Fauci has since issued cautionary advice on the drugs. On Friday, the FDA warned against using them outside of a hospital setting or clinical trial because they could lead to serious heart rhythm problems in Covid-19 patients.",,,,1254137319252262913,https://twitter.com/nytimes/status/1254137319252262913
2020-04-25 19:28:29,theNASciences,,4,34,81,"""We want multiple successful vaccines"" - Dr. Anthony Fauci #NAS157 #COVID19pic.twitter.com/YkrDx6PBFa",,,#NAS157 #COVID19pic,1254130178068041728,https://twitter.com/theNASciences/status/1254130178068041728
2020-04-25 18:43:31,HousesLostTrib1,miller2082,0,5,8,"He's already being Sued https://drive.google.com/file/d/1fyt_UU126aWqzuQh3p560djGAzqK5zda/view?usp=drivesdk … And Robert F Kennedy has over 400,000 signatures asking WH to Investigate Gates for Medical malpractice & Crimes against Humanity ; rumor has it Fauci just got indicted For his Lies & Deepstate Collusion ie Treason #FF",,,#FF,1254118859000315904,https://twitter.com/HousesLostTrib1/status/1254118859000315904
2020-04-25 18:42:24,theNASciences,,5,120,236,"""The only way you’re going to get an answer … is a randomized control trial. Safety and efficacy is something we owe to the global population."" - Dr. Anthony Fauci #NAS157pic.twitter.com/BqxjJxSAKz",,,#NAS157pic,1254118580200837135,https://twitter.com/theNASciences/status/1254118580200837135
2020-04-25 18:00:55,gatewaypundit,,95,1224,1446,"THE LIST: Dr. Fauci's 11 Deadly Mistakes and Contradictions -- Including His Worst Mistake of Delaying Herd Immunity While Destroying US Economy https://www.thegatewaypundit.com/2020/04/list-dr-faucis-11-deadly-mistakes-contradictions-including-worst-mistake-delaying-herd-immunity-destroying-us-economy/?utm_source=Twitter&utm_campaign=websitesharingbuttons … via @gatewaypundit",,@gatewaypundit,,1254108140951556098,https://twitter.com/gatewaypundit/status/1254108140951556098
